tid,zid,pid,uid,created,modified,txt,velocity,mod,lang,lang_confidence,active,is_meta,tweet_id,quote_src_url,anon,is_seed
101,51,55,2989,1.69474E+12,1.69477E+12,Hautaustoiminnasta pitää tehdä uskonnoista riippumaton yhteiskunnallinen palvelu.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
103,51,55,2989,1.69474E+12,1.69477E+12,Luterilaisen kirkon verotusoikeus on poistettava.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
105,51,55,2989,1.69474E+12,1.69477E+12,"Suomessa on vihainen kansanosa, joka aiheuttaa yhteiskunnallisia ongelmia.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
112,51,55,2989,1.69474E+12,1.69477E+12,"Terveydenhuollon yksityistämisessä ei ole järkeä, koska rahaa käytetään tällöin palvelun tuottamisen lisäksi yrityksen voittoihin.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
113,51,55,2989,1.69474E+12,1.69477E+12,Suomalaisilla on huonommat käytöstavat kuin useimmilla länsi-eurooppalaisilla.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
116,51,58,2993,1.69474E+12,1.69477E+12,Asepalvelukseen on valittava sopivimmat sukupuolesta riippumatta.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
117,51,56,2991,1.69474E+12,1.69477E+12,"Ukrainaa on tuettava sotilaallisesti niin kauan, että se voittaa sodan Venäjää vastaan",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
119,51,56,2991,1.69474E+12,1.69477E+12,Asuminen pääkaupunkiseudulla on liian kallista,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
121,51,58,2993,1.69474E+12,1.69477E+12,Hyvinvointi on mahdollista ilman ylikulutusta.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
122,51,58,2993,1.69474E+12,1.69477E+12,Elintaso ja kulutustaso eivät ole sama asia.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
124,51,60,2995,1.69474E+12,1.69477E+12,Ilman lakkoja työntekijöillä ei olisi Suomessakaan mitään oikeuksia.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
125,51,60,2995,1.69474E+12,1.69477E+12,Rikkaus luo epädemokraattista valtaa.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
127,51,59,2994,1.69474E+12,1.69477E+12,Verotuksen pitäisi olla nykyistä yksinkertaisempaa,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
129,51,59,2994,1.69474E+12,1.69477E+12,Kaivoksia pitäisi verottaa enemmän,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
128,51,60,2995,1.69474E+12,1.69477E+12,"Ihmisten ei tulisi muodostaa mielipiteitä asioista, joita he eivät ymmärrä.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
133,51,59,2994,1.69475E+12,1.69477E+12,"Halutuimmille alueille kannattaisi rakentaa korkeammin, jotta luontoa säästyisi muualla",1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
135,51,59,2994,1.69475E+12,1.69477E+12,Tehtaiden työntekijöiden pitää voida mennä lakkoon hoitajien puolesta,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
139,51,61,2996,1.69475E+12,1.69477E+12,Suunnataan valtion rahoitusta yritystukien sijaan perustutkimukseen,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
140,51,61,2996,1.69475E+12,1.69477E+12,Vauhditetaan ilmastoa ja luontokatoa estäviä hankkeita nopeuttamalla lupakäsittelyä,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
141,51,61,2996,1.69475E+12,1.69477E+12,"Ei tingitä ympäristölupien laadusta, vaan huolehditaan, että lupkäsittelijöitä tärkeille hankkeille on tarpeeksi",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
142,51,61,2996,1.69475E+12,1.69477E+12,Lasketaan pyörien arvonlisäveroa,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
143,51,61,2996,1.69475E+12,1.69477E+12,Lisätään muovien verotusta,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
145,51,61,2996,1.69475E+12,1.69477E+12,Estetään kaivokset luonnonsuojelualueille,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
146,51,61,2996,1.69475E+12,1.69477E+12,"Jos yksityinen rakentaminen hyytyy, on parempi käyttää vapautunutta kapsiteettia esimerkiksi köyhille sopivien asuntojen rakentamiseen",1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
107,51,55,2989,1.69474E+12,1.6948E+12,Suomalaisten sivistystasossa on suuria eroja.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
109,51,55,2989,1.69474E+12,1.6948E+12,Ympäristömme kannustaa epäterveellisiin elintapoihin.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
120,51,58,2993,1.69474E+12,1.6948E+12,Miljardöörien liika valta on uhka demokratialle.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
104,51,55,2989,1.69474E+12,1.69485E+12,Henkeen ja terveyteen kohdistuvista rikoksista on rankaistava ankarammin kuin huume- ja talousrikoksista.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
134,51,59,2994,1.69475E+12,1.69485E+12,Parannetaan maaseudun bussiliikenneyhteyksiä,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
136,51,61,2996,1.69475E+12,1.69485E+12,Tuetaan harvojen käyttämien maakuntalentojen sijaan bussiliikennettä,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
110,51,55,2989,1.69474E+12,1.69485E+12,Pääkaupunkiseutu tarvitsee pienituloisia asukkaita tekemään matalasti palkattuja töitä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
111,51,55,2989,1.69474E+12,1.69485E+12,Digitalisoitumisen aiheuttama tuottavuusloikka siirtää tuloja työntekijöiltä yrityksille ja siksi yrityksiä on verotettava enemmän.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
108,51,55,2989,1.69474E+12,1.69494E+12,"Maapallo muuttuu elinkelvottomaksi, koska tarpeellisia toimia ei tehdä sen estämiseksi.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
132,51,59,2994,1.69474E+12,1.69494E+12,Kiinteistöveron pitäisi perustua kiinteistön arvoon nykyistä tarkemmin,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
144,51,61,2996,1.69475E+12,1.69494E+12,Suojellaan kaikki valtion omistamat luontoarvoiltaan merkitsevät metsät,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
170,51,79,3014,1.69475E+12,1.69477E+12,Joakista neliömetriä Suomesta ei pidä asuttaa,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
155,51,65,3000,1.69475E+12,1.69477E+12,"Suomalainen kirjastolaitos lisää aktiivista kansalaisuutta, demokratiaa ja sananvapautta.",1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
171,51,79,3014,1.69475E+12,1.69477E+12,"Riippumatta siitä, mitä olemme mieltä maahanmuutosta, huolehditaan, että Suomeen tulleet maahanmuuttajat kotoutuvat mahdollisimman hyvin",1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
173,51,79,3014,1.69475E+12,1.69477E+12,Tarjotaan maksuton ehkäisy nuorille,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
177,51,82,3017,1.69475E+12,1.69477E+12,"Ruotsinkielen asemaa ja Pohjoismaista ulottuvuutta Suomen kouluissa voisi painottaa enemmän suurena mahdollisuutena, ei pakkona.",1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
181,51,83,3018,1.69475E+12,1.69477E+12,"Bensan hintaa tulee hillitä, jotta kaikilla on varaa liikkua myös maaseudun pitkillä etäisyyksillä",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
178,51,74,3009,1.69475E+12,1.69477E+12,Presidentin rikosoikeudellinen vastuu on päivitettävä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
176,51,74,3009,1.69475E+12,1.69477E+12,Nykyinen hallitus on huonoin sitten vuoden 1917.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
165,51,71,3006,1.69475E+12,1.69477E+12,"Ilkeästi puhuvat ihmiset väittävät, että mitään ei saa sanoa, kun heille väitetään vastaan.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
150,51,63,2998,1.69475E+12,1.69477E+12,Verotetaan yksityislentokoneita enemmän,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
149,51,63,2998,1.69475E+12,1.69477E+12,Tavoitellaan asunnottomuuden poistamista,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
152,51,64,2999,1.69475E+12,1.69477E+12,Iäkkäille on turvattava hyvä arki ja toimivat palvelut julkiselle taloudelle aiheutuvista kustannuksista riippumatta.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
161,51,63,2998,1.69475E+12,1.69477E+12,"Lasten ja nuorten harrastuksissa pitäisi julkiset tuet suunnata niin, että rahoilla saadaan useille harrastuksia ei huipuille",1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
162,51,63,2998,1.69475E+12,1.69477E+12,Tuetaan kansalaisten harrastamista ennemmin kuin huippu-urheilua,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
164,51,71,3006,1.69475E+12,1.69477E+12,Kaivosten rakentamisen luonnonsuojelualueille on oltava yksiselitteisesti kiellettyä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
167,51,63,2998,1.69475E+12,1.69477E+12,"Kaikkien yritysten verotuksen pitäisi olla samalla viivalla riippumatta siitä, onko yritys listautunut pörssiin vai ei",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
169,51,73,3008,1.69475E+12,1.69477E+12,"Joukkoliikenteen reittisuunnittelussa pitää hyödyntää mobiililaitteiden paikkatietoja, mistä ja mihin ihmiset kulkevat ja milloin.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
174,51,84,3019,1.69475E+12,1.69477E+12,Yksinyrittäjien tulisi saada työttömyystukea jos töitä ei löydy,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
175,51,74,3009,1.69475E+12,1.69477E+12,Yhteiskunnalliset kustannukset lisääntyvät pienituloisiin lapsiperheisiin kohdistuvien julkisten menojen säästöjen seurauksena.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
180,51,101,3036,1.69475E+12,1.69477E+12,Erilisten verovähennysten sijaan lasketaan kaikkien veronmaksajien verotusta vähän,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
186,51,91,3026,1.69475E+12,1.69477E+12,Lapsiperheköyhyys ei ole lapsen vika,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
189,51,91,3026,1.69475E+12,1.69477E+12,Lentoliikenteen tukemisen sijaan tulisi investoida raideliikenteeseen sillä se on ekologisempaa ja palvelee suurempia ihmismääriä,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
190,51,111,3046,1.69475E+12,1.69477E+12,Sukupuolia on kaksi,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
185,51,91,3026,1.69475E+12,1.69478E+12,Lapsiperheköyhyyttä tulee ehkäistä sillä sillä on kauaskantoiset vaikutukset lapsiin,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
166,51,63,2998,1.69475E+12,1.69485E+12,"On turha vaatia rakentajia varaamaan autopaikkoja alueilla, joissa ihmisillä ei ole autoja",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
159,51,63,2998,1.69475E+12,1.69485E+12,"Huolehditaan, että opettajaksi päätyy suurinpiirtein yhtä paljon miehiä ja naisia",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
179,51,91,3026,1.69475E+12,1.69485E+12,"Suomen huumekuolemien määrä kasvaa vuosi vuodelta, rangaistuksiin perustuvaa huumepolitiikkaa tulisi uudistaa",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
183,51,91,3026,1.69475E+12,1.69485E+12,Huumeiden käyttäjille pitäisi tarjota paremmat mahdollisuudet hakea apua leimautumatta rikolliseksi,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
191,51,114,3049,1.69475E+12,1.69485E+12,Suomalaiset liikkuvat liian vähän. Arkiliikuntaa pitäisi lisätä parantamalla kävely- ja pyöräilyolosuhteita.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
187,51,91,3026,1.69475E+12,1.69485E+12,Pienituloisten tukien leikkaaminen vaikuttaa myös pienituloisten perheiden lapsiin,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
154,51,63,2998,1.69475E+12,1.69485E+12,Kannustetaan lapsia kävelemään kouluu ja lasketaan siksi nopeusrajoituksia koulujen käheisyydessä,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1304,51,2257,5221,1.69487E+12,1.69489E+12,"Kannabista pitäisi kohdella sosiaalipoliittisena, eikä kriminaalipoliittisena ongelmana.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
160,51,66,3001,1.69475E+12,1.69489E+12,Suurimpien perintöjen verotuksella on tärkeä rooli varallisuuserojen tasaamisessa.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
1290,51,2257,5221,1.69487E+12,1.69489E+12,Henkilökohtaisen konkurssin mahdollisuus on paras tapa jakaa riskiä lainanottajan ja -antajan välillä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
148,51,63,2998,1.69475E+12,1.69494E+12,"Huolehditaan, että päihdekuntoutukseen on riittävästi resursseja",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
151,51,63,2998,1.69475E+12,1.69494E+12,"Huolehditaan, että maaseudulta on hyvät joukkoliikenneyhteydet palveluiden luo",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
153,51,63,2998,1.69475E+12,1.69494E+12,Vuokralla asuvia ja omistusasujia pitää verottaa yhtäläisesti,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
156,51,63,2998,1.69475E+12,1.69494E+12,Kannustetaan lapsia menemään kouluun kävellen tai pyörällä autolla viemisen sijaan,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
163,51,63,2998,1.69475E+12,1.69494E+12,Ei viedä suomalaisia metsiä selluna maailmalle,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
168,51,63,2998,1.69475E+12,1.69494E+12,Ohjataan maataloutta kohti omavaraisuuttaa ja irti esimerkiksi ulkomailta tuotavista fossiilisista polttoaineista,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
172,51,83,3018,1.69475E+12,1.69494E+12,Vailla peruskoulun jälkeistä tutkintoa oleville työikäisille on taattava valtion tukema mahdollisuus päätoimiseen opiskeluun,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
184,51,91,3026,1.69475E+12,1.69494E+12,Huumeiden käytön rangaistavuus tulisi poistaa,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
182,51,83,3018,1.69475E+12,1.69659E+12,Turkistarhaus pitäisi kieltää riittävällä siirtymäajalla ja turvaten turkistarhaajien toimeentulo,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
217,51,176,3111,1.69475E+12,1.69477E+12,Hyvinvointialueiden rahoituksen pitää tulla niiden itse keräämästä verosta eikä valtiolta,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
219,51,163,3098,1.69475E+12,1.69477E+12,Mielenterveysasioissa tulisi siirtyä säännöllisiin ennalta ehkäiseviin kartoitustapaamisiin hammastarkastuksien tapaan.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
196,51,120,3055,1.69475E+12,1.69477E+12,Ns. Paperittomille tulisi tarjota ilmainen terveydenhuolto.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
199,51,124,3059,1.69475E+12,1.69477E+12,Nelipäiväinen työviikko lisää hyvinvointia.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
202,51,120,3055,1.69475E+12,1.69477E+12,Suomen on pyrittävä saavuttamaan sille asetetut ympäristötavoitteet nopeutetussa aikataulussa.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
204,51,120,3055,1.69475E+12,1.69477E+12,Ihmisten empatiakyky näyttää huonontuneen viime aikoina.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
205,51,136,3071,1.69475E+12,1.69477E+12,"Valtion pitää panostaa taloudellisesti nuorten syrjäytymisen ehkäisyyn nyt, etteivät kulut kumuloidu tulevaisuudessa.",1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
222,51,184,3119,1.69475E+12,1.69477E+12,Kuntien ja hyvinvointialueiden palveluja ja velvotteita pitää vähentää.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
225,51,191,3126,1.69476E+12,1.69477E+12,Kyllä asun,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
207,51,144,3079,1.69475E+12,1.69477E+12,Suomi tarvitsee konkreettisen kriisisuunnitelman mahdollisen ydinsodan varalle.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
228,51,182,3117,1.69476E+12,1.69477E+12,Eutanasian tulisi laillistaa,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
229,51,199,3134,1.69476E+12,1.69477E+12,"Eu:sta on Suomelle enemmän haittaa, kuin hyötyä.",1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
216,51,165,3100,1.69475E+12,1.69477E+12,Seksin ostaminen pitäisi kriminalisoida.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
233,51,199,3134,1.69476E+12,1.69477E+12,Suomen pitäisi erota Eu:sta.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
236,51,224,3159,1.69476E+12,1.69478E+12,Tiedän kuka oli Matti Klinge,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
231,51,199,3134,1.69476E+12,1.69478E+12,"Pitäisikö Suomen sopeuttaa toimintaansa lisää, jotta velanotto saataisiin vähenemään reilusti?",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
212,51,161,3096,1.69475E+12,1.69478E+12,Kansalaispalkan käyttöönottoa pitäisi tutkia.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
203,51,131,3066,1.69475E+12,1.69478E+12,"Kännykän käyttöä ei pidä kieltää koulussa, mutta sitä pitää rajoittaa tuntuvasti.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
234,51,214,3149,1.69476E+12,1.6948E+12,Puolueiden johtajilta tulee edellyttää helposti ymmärrettäviä selkeitä mielipiteitä.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
232,51,199,3134,1.69476E+12,1.6948E+12,Lopetetaan yle.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
192,51,112,3047,1.69475E+12,1.69485E+12,Raha jyrää yhteiskunnallisessa keskustelussa tasa-arvon ja kohtuullisuuden,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
195,51,114,3049,1.69475E+12,1.69485E+12,"Lounassetelit pitäisi korvata suoralla lounasravintolatuella, joka määräytyisi annosten terveellisyyden perusteella.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
197,51,120,3055,1.69475E+12,1.69485E+12,Vastustan korkeakoulumaksuja.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
215,51,134,3069,1.69475E+12,1.69485E+12,Kaupunkikehittämisessä tulee priorisoida kevyttä ja julkista liikennettä,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
218,51,173,3108,1.69475E+12,1.69485E+12,"Väestöryhmälähtöisistä ongelmista pitää puhua, jotta vähäiset resurssit voidaan kohdentaa oikein.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
235,51,219,3154,1.69476E+12,1.69485E+12,"""Loukkaava puhe"" ei tarkoita ihmisten tunteiden loukkaamista vaan ihmisoikeuksien loukkaamista.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
194,51,128,3063,1.69475E+12,1.69489E+12,"Suurin ongelma sikaruton leviämisessä on lihan tehotuotanto. Ilman sitä, ei taudista olisi ihmiselle käytännössä mitään haittaa",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
200,51,114,3049,1.69475E+12,1.69489E+12,Entisillä ministereillä pitäisi olla karenssiaika ennen kuin he voivat siirtyä lobbaus- tms. tehtäviin.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
209,51,141,3076,1.69475E+12,1.69489E+12,Tasa-arvoa koskevassa tutkimuksessa ja politiikassa painopistettä ja puhetapaa tulisi siirtää enemmän mies- ja poikaerityisiin kysymyksiin.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
213,51,163,3098,1.69475E+12,1.69489E+12,"Maapallon kestävyyden rajoja tulee kunnioittaa. Samalla tulee huomioida, että kaikilla ihmisillä on hyvän elämän perusasiat kunnossa.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
220,51,187,3122,1.69475E+12,1.69489E+12,Suomesta kehitetään sähkön ja raaka-aineen tuottajaa Euroopan unioniin,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
193,51,114,3049,1.69475E+12,1.69494E+12,"Urheiluseurojen tuet pitäisi korvata jokaisen kansalaisen liikuntasetelillä, joka auttaisi vähän liikkuvia aloittamaan harrastuksen.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
198,51,123,3058,1.69475E+12,1.69494E+12,"Suomeen tulee luoda alle 18-vuotiaille valtakunnallinen, yhtenäinen päihde- ja riippuvuuspalveluiden hoitopolku.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
208,51,147,3082,1.69475E+12,1.69494E+12,Suomessa panostetaan liian vähän kattaviin matkustajaliikenteen raideyhteyksiin.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
210,51,153,3088,1.69475E+12,1.69494E+12,"Osatykykyiset, esim. kehitysvammaiset ihmiset pitää saada tehokkaammin työmarkkinoille.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
211,51,134,3069,1.69475E+12,1.69494E+12,Eläinten tehotuotanto tulisi lopettaa,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
1305,51,2257,5221,1.69487E+12,1.69494E+12,Instituutioiden politisoituminen on haitallista.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
221,51,168,3103,1.69475E+12,1.69494E+12,Politiikan pitää suosia nykyistä enemmän tietoon (tieteeseen) pohjautuvia päätöksiä,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
223,51,183,3118,1.69476E+12,1.69494E+12,Kotimainen ruokatuotanto tulee olla kannattavaa viljelijöille,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
224,51,168,3103,1.69476E+12,1.69494E+12,"Aikuisilla ihmisillä on tarve matalan kynnyksen ""neuvolapalveluille"", jotka tukisivat ihmisenä kasvamisessa ja elämän käännekohdiss.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
226,51,178,3113,1.69476E+12,1.69494E+12,Somevaikuttamisen kautta ulkopuoliset tahot pyrkivät lisäämään vastakkainasettelua Suomessa,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
230,51,207,3142,1.69476E+12,1.69494E+12,Nykyisen hallituksen asumistuki leikkaukset ovat ristiridaassa työvoimapolitiikan kanssa,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
3280,51,6825,10048,1.69601E+12,1.69623E+12,Kaikki narkit Ahvenanmaalle,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
227,51,182,3117,1.69476E+12,1.69635E+12,Suomen kaivoslaki on liian löysä,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
54,51,36,2969,1.69473E+12,1.69476E+12,Koulukiusaajien tulee kantaa vastuunsa esim.koulua vaihtamalla - ei päinvastoin.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
3095,51,5699,8912,1.6958E+12,1.69582E+12,kys,1,-1,da,,FALSE,FALSE,NULL,NULL,FALSE,FALSE
256,51,251,3188,1.69476E+12,1.69488E+12,Suomen on sallittava hormonihoidot ja sukupuolenkorjausleikkaukset alle 10-vuotiaille.,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
262,51,259,3196,1.69476E+12,1.69478E+12,"Demokratia ei ole itsestäänselvyys, vaan sitä on puolustettava.",1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
270,51,294,3232,1.69476E+12,1.69478E+12,Nainen on ihmislajin naarasyksilö,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
259,51,268,3205,1.69476E+12,1.69478E+12,Tutkimus- ja kehitystoimintaan tulee suunnata enemmän resursseja.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
258,51,259,3196,1.69476E+12,1.69478E+12,"Kouluissa kännykät voivat olla käytössä välitunneilla, mutta tunneilla keskitytään opiskeluun ja kännykät esillä vain tarvittaessa.",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
257,51,259,3196,1.69476E+12,1.69478E+12,Somealustoiden algoritmit voimistavat riitelyä ja vihapuhetta.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
252,51,264,3201,1.69476E+12,1.69478E+12,Kulttuuri on luksusta eikä ansaitse valtion tukea,1,1,fi,1,TRUE,FALSE,NULL,NULL,FALSE,FALSE
243,51,245,3181,1.69476E+12,1.69478E+12,"Keskusteluun tarvittaisiin palvelua jossa on MINIMIMÄÄRÄ merkeille, ei maksimi. Tällöin mielipiteet olisivat perusteltuja eivätkä ""iskeviä"".",1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
241,51,116,3051,1.69476E+12,1.69478E+12,Monimutkainen sosiaaliturvajärjestelmä pitäisi korvata kansalaispalkalla.,1,-1,fi,1,FALSE,FALSE,NULL,NULL,FALSE,FALSE
